"ac_id","ac_text","ac_type","annotator","timestamp"
"1","Equilibrar riqueza entre la zona norte y sur de Madrid","major claim","andres.segura","2022-12-15 21:14:11"
"2","Crear zonas de grandes edificios como ocurre en la Castellana norte y con su ampliación ya propuesta pero en la zona Sur de Madrid para equilibrar económicamente los barrios ricos del norte.","major claim","andres.segura","2022-12-15 21:14:11"
"3","Replanificar la ampliación del paseo de la Castellana hacia la zona norte con más torres que enriquecen aún más la zona más rica de Madrid y produce más desequilibrio entre norte y sur.","major claim","andres.segura","2022-12-15 21:14:11"
"4","Esta replanificación supondría crear esa zona de gran riqueza económica en la zona sur de Madrid, en cualquiera de las zonas municipales existentes, o incluso aprovechando zonas mal aprovechadas.","major claim","andres.segura","2022-12-15 21:14:11"
"5","Una idea sería recalificar terrenos municipales en cualquiera de los barrios del sur de Madrid, que permitiera crear una gran zona de torres como en la zona norte y que podría venderse al sector privado, utilizando esa inversión privada para crear instalaciones municipales que ayuden a los vecinos del sur.","major claim","andres.segura","2022-12-15 21:14:11"
"6","Una posibilidad sería la estación de contenedores del Abroñigal, que tiene una ubicación ideal con conexión con M30 M40 y A4 con posibilidad de crear parada de cercanías al tener ya conexión con Atocha, y a escasos metros de la estación Sur de Autobuses.","major claim","andres.segura","2022-12-15 21:14:11"
"7","Todo esto lo haría ideal para que sea una zona interesante a inversores La estación pertenece a adifrenfe por tanto pseudo-publico, y al igual que se expropia a particulares para hacer una carretera, también se puede hacer aquí.","major claim","andres.segura","2022-12-15 21:14:11"
"8","Esta posibilidad es una de las muchas que podría valorar el ayuntamiento cualquiera de los barrios del sur afectados cerca de la caja mágica, en la zona de Entrevías pegado a M40 incluso soterrando todo el nudo sur con la inversión privada que se obtenga con la venta de esos terrenos construyendo las torres en toda esa nueva zona resultante y que podría mejorar barrios como:","major claim","andres.segura","2022-12-15 21:14:11"
"9","Que se trasladen a otros terrenos por un canje o que se les expropie.","claim","andres.segura","2022-12-15 21:14:11"
"10","Lo mismo pasa con los terrenos que tiene ADIF de logística en Villaverde Bajo.","premise","andres.segura","2022-12-15 21:14:11"
"11","No tienen sentido en el s. XXI dividiendo por completo los barrios de Villaverde Bajo, Los Rosales, El Espinillo, Butarque y San Cristóbal de los Ángeles.","premise","andres.segura","2022-12-15 21:14:11"
"12","No estoy de acuerdo porque traer a nuestros barrios esos grandes edificios de oficinas sería transformar un barrio donde se puede más o menos respirar y pasear a convertirse en un lugar lleno coches contaminación.","claim","andres.segura","2022-12-15 21:14:11"
"13","hay que fomentar lugares de ocio educativo, teatros, cines, museos, eso si sería una buena inversión","claim","andres.segura","2022-12-15 21:14:11"
"14","Para que este barrio impulse la inversión","premise","andres.segura","2022-12-15 21:14:11"
"15","porque tenemos espacio para aparcar sin atascos, es una zona amplia y podemos llegar a hacer un barrio que promueva la cultura,","premise","andres.segura","2022-12-15 21:14:11"
"16","y a su vez el consumo en restaurantes, terrazas, hacer incluso alguna terraza mirador en el parque la Gavia, donde hay buenas vistas","premise","andres.segura","2022-12-15 21:14:11"
"17","al igual que la terraza que ya existe en el Cerro del Tio Pio en Puente de Vallecas","premise","andres.segura","2022-12-15 21:14:11"
"18","y que por cierto es un lugar excepcional también para pasar un rato de ocio encuchando música y tomando algo por supuesto estos lugares tendrían que tener parques infantiles al lado para fomentar el encuentro familiar y disfrutar de todo lo que potencialmente tenemos y no hemos desarrollado aún.","premise","andres.segura","2022-12-15 21:14:11"
"19","La existencia de grandes edificios no implica para nada más contaminación.","claim","andres.segura","2022-12-15 21:14:11"
"20","Como ejemplo mira el complejo de Azca.","premise","andres.segura","2022-12-15 21:14:11"
"21","Es una zona totalmente restringida al tráfico en dónde tiene todo el interior zona peatonal.","premise","andres.segura","2022-12-15 21:14:11"
"22","Lo mismo ocurre con las cuatro torres de la zona norte.","premise","andres.segura","2022-12-15 21:14:11"
"23","Para nada hay más tráfico en esa zona del que ya hay en por ejemplo el nudo sur.","premise","andres.segura","2022-12-15 21:14:11"
"24","Por mucho que hagas rascacielos y apartamentos de lujo en el sur, seguirá habiendo desequilibrio económico","claim","andres.segura","2022-12-15 21:14:11"
"25","ya que el entorno no lo cambias, al igual que no cambias la delincuencia y la gente con la que convives, no estoy diciendo que en el norte sea todo de color de rosa, que hay problemas de desigualdad como en cualquier sitio, pero no lo veo factible, la verdad,","premise","andres.segura","2022-12-15 21:14:11"
"26","además la gente de esos barrios se quejará del consecuente encarecimiento de la vida.","premise","andres.segura","2022-12-15 21:14:11"
"27","En la zona de Mendez Álvaro que indicas como mal ejemplo creo que es todo lo contrario.","claim","andres.segura","2022-12-15 21:14:11"
"28","Creo que no sabes como era esa zona antes de crear la zona de cine, centro comercial y torres.","claim","andres.segura","2022-12-15 21:14:11"
"29","Anteriormente esa zona era una escombrera dónde se vendía droga y había incluso chabolas.","premise","andres.segura","2022-12-15 21:14:11"
"30","Actualmente esa zona es muy rica y no tiene ningún tipo de problema.","premise","andres.segura","2022-12-15 21:14:11"
"31","De hecho en la zona se han empezado a crear viviendas que son de lujo y algunas empresas muy importantes se han localizado muy próximas como una constructora y una multinacional española dedicada al refinado, y otra de distribución.","premise","andres.segura","2022-12-15 21:14:11"
"32","Vamos que creo que es un claro ejemplo de lo que mejora la zona.","premise","andres.segura","2022-12-15 21:14:11"
"33","En el Pozo el caso es parecido, ya no predominan las chabolas y la gentuza, pero por mucho ladrillo, farolas y adoquines que pongas para acondicionar las calles, barrios, no deja de haber más delincuencia y delitos.","claim","andres.segura","2022-12-15 21:14:11"
"34","Creo que lo que propones resultaría echar a la gente que vive en la zona sur de alquiler a una zona más barata y que sólo pervivirían los que ya son propietarios.","claim","andres.segura","2022-12-15 21:14:11"
"35","Justamente eso ha pasado en Méndez alvaro en muchos casos. Así que creo que esta propuesta es un poco un lavado de cara que no sirve realmente, además de que cono comentan por ahí conllevaría un montón de tráfico e incomodidades además de que no estoy a favor de invertir en más construcción.","premise","andres.segura","2022-12-15 21:14:11"
"36","Esta claro que si la zona mejora el nivel de vida subirá pegado a esa zona,","claim","andres.segura","2022-12-15 21:14:11"
"37","pero también se mejorará el nivel económico de la gente, mejorando la prosperidad de los negocios de la zona y se mejorará la cantidad de trabajo.","premise","andres.segura","2022-12-15 21:14:11"
"38","Actualmente en las 4 torres trabajan miles de personas y no hay para nada ningún problema de tráfico alrededor, sin embargo en el nudo sur si hay a diario atascos.","claim","andres.segura","2022-12-15 21:14:11"
"39","Las zonas más pobladas están en el sur y si el trabajo lo tienen en el sur habría menos desplazamientos,","claim","andres.segura","2022-12-15 21:14:11"
"40","y si además les permites desplazarse en transporte público con una gran oferta de líneas de autobús, metro, cercanias, etc. , el tráfico mejoraría en la zona sur y en todo Madrid.","premise","andres.segura","2022-12-15 21:14:11"
"41","Crees que la gente que trabaja en sectores que no son de oficinas como por ejemplo la construcción o la hostelería que son la mayoría de los que viven de alquiler en el sur trabajarían y se beneficiarían de las torres?","claim","andres.segura","2022-12-15 21:14:11"
"42","Basta de propuestas como la de la Operación Chamartín, cuando en el sur hay desastres como las vías del tren, la M40 y otras carreteras que dividen y destrozan barrios y nadie ha dicho ni pío porque no hay intereses creados.","claim","andres.segura","2022-12-15 21:14:11"
"43","Que se solucione primero el sur de Madrid antes de volver a dejar precioso el norte a costa de machacar a los de siempre.","claim","andres.segura","2022-12-15 21:14:11"
"44","Sobre todo en el hecho de que se sigan estudiando proyectos como el de chamartin y aquí en el sur no haya ningúno.","claim","andres.segura","2022-12-15 21:14:11"
"45","Basta ya de discriminar al sur de Madrid.","claim","andres.segura","2022-12-15 21:14:11"
"46","Qué vergüenza da ver cómo algunos ciudadanos quieren hacer creer a la gente que existe algo casi genético que impide a los barrios del sur mejorar si se invierte en ellos.","premise","andres.segura","2022-12-15 21:14:11"
"47","Si bien es cierto que construir una zona de oficinas y grandes edificios no es la solución mágica, si es el primer paso para reequilibrar la ciudad y conseguir que, con medidas adicionales adecuadamente planificadas y coordinadas, las características de la ciudad en el norte y en el sur no sigan separándose más sino que puedan aproximarse un poco.","claim","andres.segura","2022-12-15 21:14:11"
"48","Igualmente, como se ha dicho, si la zona sur esta mucho más poblada y los grandes centros de trabajo y oficinas se construyen en el norte, se produce un ineficiente trasvase diario de personas hacia el norte que lo único que hace es aumentar el tráfico, la contaminación y reducir calidad de vida.","premise","andres.segura","2022-12-15 21:14:11"
"49","Es cierto que con un par de rascacielos no se arregla nada, pero sí es cierto lo que apuntaban otros comentarios en que el sur está más poblado que el norte, y que en el norte están situadas más sedes de empresas y centros de trabajo que en el sur,","claim","andres.segura","2022-12-15 21:14:11"
"50","y que ello implica miles de desplazamientos todos los días con el consecuente aumento del tráfico y la contaminación.","premise","andres.segura","2022-12-15 21:14:11"
"51","Vivo al lado de la M30 y lo veo desde mi casa todos los días.","premise","andres.segura","2022-12-15 21:14:11"
