"ac_id","ac_text","ac_type","annotator","timestamp"
"1","Gratuidad del tlf 010 Inf. Ayuntamiento y 092 Policía Local","major claim","andres.segura","2022-12-15 20:13:15"
"2","Creo que no es necesario que sea gratuito.","claim","andres.segura","2022-12-15 20:13:15"
"3","Mucho 91 resulta incluido en las tarifas planas de fijo y existe uno para el 010 que es el 91 529 82 10 y de la policia municipal en vez del 092 creo que es el 917131440.","premise","andres.segura","2022-12-15 20:13:15"
"4","Si tienes una emergencia tienes que llamar al 112 que es gratuito y engloba y coordina todos los servicios.","claim","andres.segura","2022-12-15 20:13:15"
"5","El 010 es para hacer gestiones, no emergencias.","premise","andres.segura","2022-12-15 20:13:15"
"6","Lo que yo pienso es que si llamo al 112 es una emergencia Bomberos, Sammur, Policia Nacional.","claim","andres.segura","2022-12-15 20:13:15"
"7","092 es policía local por temas de ruidos o botellón, creo que no se debería saturar el 112 con este tipo de llamadas.","premise","andres.segura","2022-12-15 20:13:15"
"8","Los servicios 080 092 están centralizados en el 112 De hecho, dentro de este servicio atiende personal de los bomberos, samur, policía local y nacional De hecho, yo he llamado al 112 por temas de ruidos, y han acudido policías municipales.","claim","andres.segura","2022-12-15 20:13:15"
"9","A mi vodafone me lo estaba cobrando, he llamado hoy y me han devuelto el importe cobrado.","claim","andres.segura","2022-12-15 20:13:15"
"10","No es el ayuntamiento el que te cobra, es tu compañía de teléfono, por qué por si cuela.","premise","andres.segura","2022-12-15 20:13:15"
"11","Entonces habría que llamar al Ministerio de Industria y que hagan algo. No puede ser que el ciudadano tenga que dedicar constantemente su tiempo a reclamar estas cosas.","claim","andres.segura","2022-12-15 20:13:15"
"12","No es gratuito, se cobra como una llamada local,","claim","andres.segura","2022-12-15 20:13:15"
"13","pero al ser un número de marcación corta los operadores telefónicos no lo reconocen como llamada local y, por ello, te lo cobran aunque en tu tarifa estuvieran incluidas las llamadas a fijos.","premise","andres.segura","2022-12-15 20:13:15"
"14","Si no puede ser gratuito como el 112 al menos que sea como una llamada local desde fijo o móvil.","claim","andres.segura","2022-12-15 20:13:15"
"15","A ver, llamar al 010 no es una emergencia, sino que tienes que hacer gestiones y es 100 viable perder un minuto en buscar el equivalente fijo 91 en Internet.","claim","andres.segura","2022-12-15 20:13:15"
"16","Si tienes una emergencia de verdad, llama al 112 que es gratis y es donde realmente deberías llamar en ese caso.","premise","andres.segura","2022-12-15 20:13:15"
"17","Si las compañías de Teléfonos hacen un enrutado inteligente es normal que cobren por ello y la única alternativa sería que lo pagase el ayuntamiento.","claim","andres.segura","2022-12-15 20:13:15"
"18","Me parece absurdo que el Ayuntamiento se deje el dinero en eso existiendo alternativa sin coste.","premise","andres.segura","2022-12-15 20:13:15"
